   0.00000000       0.00000000    
   4.63468313       7.28074238E-02
   8.81242752      0.276941717    
   12.1217842      0.571648896    
   14.2376976      0.895760059    
   14.9537592       1.17688644    
   14.2025347       1.34253478    
   12.0619698       1.33165383    
   8.74725533       1.10503531    
   4.58900928      0.653112769    
  -4.82744599E-06  -7.64592414E-07
  -4.56623936     -0.796936452    
  -8.66061592      -1.65210116    
  -11.8831244      -2.46087742    
  -13.9222841      -3.11199975    
  -14.5855484      -3.50168133    
  -13.8176546      -3.54777145    
  -11.7051401      -3.20216465    
  -8.46668148      -2.45979905    
  -4.43032408      -1.36294591    
   2.29017787E-05   7.44124100E-06
   4.38537025       1.50144815    
   8.29555798       2.98658562    
   11.3518677       4.28951406    
   13.2640581       5.25161362    
   13.8581924       5.74025249    
   13.0925369       5.66564846    
   11.0600910       4.99382401    
   7.97763062       3.75398922    
   4.16255140       2.03921342    
  -3.85566018E-05  -1.96455767E-05
  -4.09651661      -2.16899467    
  -7.72623491      -4.24753523    
  -10.5410881      -6.01253319    
  -12.2792273      -7.26191711    
  -12.7896013      -7.83748102    
  -12.0450382      -7.64401627    
  -10.1427059      -6.66251516    
  -7.29214668      -4.95573950    
  -3.79228473      -2.66526341    
   5.05359094E-05   3.67165012E-05
   3.70679069       2.78313851    
   6.96666336       5.40390062    
   9.47075176       7.58750629    
   10.9920397       9.09340954    
   11.4060879       9.74172306    
   10.7009516       9.43416214    
   8.97557640       8.16715050    
   6.42710781       6.03545952    
   3.32864308       3.22568107    
  -5.77413120E-05  -5.77413412E-05
  -3.22577810      -3.32874656    
  -6.03553772      -6.42719841    
  -8.16720486      -8.97564602    
  -9.43418598      -10.7009907    
  -9.74171734      -11.4060917    
  -9.09337425      -10.9920082    
  -7.58744669      -9.47068787    
  -5.40382242      -6.96657085    
  -2.78305173      -3.70667887    
   5.08705452E-05   7.00173478E-05
   2.66534328       3.79240251    
   4.95580339       7.29224873    
   6.66255856       10.1427832    
   7.64403582       12.0450811    
   7.83747482       12.7896051    
   7.26188803       12.2791910    
   6.01248455       10.5410156    
   4.24747324       7.72613096    
   2.16892648       4.09639215    
  -4.80044328E-05  -9.42140759E-05
  -2.03927398      -4.16267920    
  -3.75403666      -7.97774076    
  -4.99385500      -11.0601730    
  -5.66566038      -13.0925817    
  -5.74024630      -13.8581953    
  -5.25159073      -13.2640181    
  -4.28947830      -11.3517885    
  -2.98654103      -8.29544640    
  -1.50140023      -4.38523674    
   3.86059583E-05   1.18817086E-04
   1.36298561       4.43046045    
   2.45982862       8.46679783    
   3.20218229       11.7052259    
   3.54777646       13.8177013    
   3.50167418       14.5855503    
   3.11198306       13.9222403    
   2.46085382       11.8830404    
   1.65207434       8.66049862    
  0.796909869       4.56609964    
  -2.25459553E-05  -1.42349978E-04
 -0.653130531      -4.58914948    
  -1.10504627      -8.74737549    
  -1.33165765      -12.0620575    
  -1.34253252      -14.2025833    
  -1.17687917      -14.9537601    
 -0.895749986      -14.2376499    
 -0.571638346      -12.1216917    
 -0.276933193      -8.81229973    
  -7.28026256E-02  -4.63452959    
  -8.50144954E-11   1.63317134E-04
  -7.28123263E-02   4.63484001    
 -0.276949972       8.81254101    
 -0.571659148       12.1218653    
 -0.895770550       14.2377405    
  -1.17689478       14.9537592    
  -1.34253860       14.2024889    
  -1.33165097       12.0618820    
  -1.10502517       8.74713421    
 -0.653095424       4.58886862    
   2.40752943E-05  -1.52004854E-04
  0.796963394      -4.56637812    
   1.65212882      -8.66073418    
   2.46090198      -11.8832092    
   3.11201763      -13.9223270    
   3.50168943      -14.5855465    
   3.54776788      -13.8176079    
   3.20214820      -11.7050533    
   2.45977020      -8.46656418    
   1.36290693      -4.43018818    
  -5.34885839E-05   1.64620578E-04
  -1.50149655       4.38550329    
  -2.98663092       8.29566956    
  -4.28955221       11.3519468    
  -5.25163794       13.2640982    
  -5.74026060       13.8581886    
  -5.66563797       13.0924921    
  -4.99379444       11.0600080    
  -3.75394177       7.97751999    
  -2.03915310       4.16242313    
   8.72957098E-05  -1.71327236E-04
   2.16906309      -4.09664106    
   4.24759674      -7.72633886    
   6.01258135      -10.5411615    
   7.26194715      -12.2792645    
