   0.00000000       0.00000000    
   1.57053806E-02   2.46719836E-04
   3.13952602E-02   9.86635918E-04
   4.70541604E-02   2.21901829E-03
   6.26666173E-02   3.94264935E-03
   7.82172307E-02   6.15583034E-03
   9.36906561E-02   8.85637477E-03
  0.109071627       1.20416190E-02
  0.124344945       1.57084204E-02
  0.139495566       1.98531579E-02
  0.154508531       2.44717505E-02
  0.169368982       2.95596235E-02
  0.184062302       3.51117663E-02
  0.198573977       4.11227047E-02
  0.212889686       4.75864932E-02
  0.226995304       5.44967651E-02
  0.240876883       6.18466847E-02
  0.254520744       6.96290135E-02
  0.267913431       7.78360665E-02
  0.281041741       8.64597484E-02
  0.293892682       9.54915434E-02
  0.306453586      0.104922533    
  0.318712056      0.114743426    
  0.330655992      0.124944516    
  0.342273623      0.135515749    
  0.353553444      0.146446675    
  0.364484400      0.157726526    
  0.375055611      0.169344157    
  0.385256708      0.181288093    
  0.395077586      0.193546578    
  0.404508561      0.206107467    
  0.413540363      0.218958423    
  0.422164023      0.232086718    
  0.430371106      0.245479435    
  0.438153416      0.259123296    
  0.445503354      0.273004919    
  0.452413559      0.287110478    
  0.458877385      0.301426232    
  0.464888334      0.315937907    
  0.470440477      0.330631226    
  0.475528330      0.345491707    
  0.480146915      0.360504687    
  0.484291643      0.375655264    
  0.487958431      0.390928596    
  0.491143674      0.406309575    
  0.493844211      0.421782970    
  0.496057391      0.437333614    
  0.497781008      0.452946067    
  0.499013394      0.468605012    
  0.499753267      0.484294832    
  0.499999970      0.500000238    
  0.499753267      0.515705645    
  0.499013335      0.531395495    
  0.497780979      0.547054470    
  0.496057302      0.562666953    
  0.493844092      0.578217506    
  0.491143554      0.593690932    
  0.487958312      0.609071970    
  0.484291524      0.624345303    
  0.480146766      0.639495790    
  0.475528181      0.654508829    
  0.470440298      0.669369280    
  0.464888155      0.684062600    
  0.458877206      0.698574305    
  0.452413440      0.712889969    
  0.445503145      0.726995528    
  0.438153148      0.740877032    
  0.430370837      0.754520953    
  0.422163814      0.767913640    
  0.413540095      0.781041920    
  0.404508293      0.793892860    
  0.395077288      0.806453764    
  0.385256410      0.818712234    
  0.375055313      0.830656171    
  0.364484072      0.842273831    
  0.353553146      0.853553653    
  0.342273295      0.864484549    
  0.330655664      0.875055790    
  0.318711728      0.885256886    
  0.306453228      0.895077825    
  0.293892324      0.904508770    
  0.281041354      0.913540542    
  0.267913043      0.922164142    
  0.254520357      0.930371225    
  0.240876481      0.938153565    
  0.226994872      0.945503473    
  0.212889254      0.952413738    
  0.198573545      0.958877504    
  0.184061870      0.964888453    
  0.169368535      0.970440507    
  0.154508069      0.975528419    
  0.139495105      0.980147004    
  0.124344498      0.984291732    
  0.109071158      0.987958550    
   9.36901867E-02  0.991143703    
   7.82167464E-02  0.993844211    
   6.26661330E-02  0.996057451    
   4.70536575E-02  0.997781098    
   3.13947536E-02  0.999013424    
   1.57048665E-02  0.999753237    
  -5.20548554E-07   1.00000000    
  -1.57059077E-02  0.999753237    
  -3.13957930E-02  0.999013305    
  -4.70546931E-02  0.997780979    
  -6.26671538E-02  0.996057212    
  -7.82177821E-02  0.993844092    
  -9.36912075E-02  0.991143465    
 -0.109072171      0.987958312    
 -0.124345496      0.984291375    
 -0.139496103      0.980146646    
 -0.154509053      0.975528061    
 -0.169369519      0.970440149    
 -0.184062839      0.964888096    
 -0.198574513      0.958877146    
 -0.212890193      0.952413261    
 -0.226995796      0.945502996    
 -0.240877375      0.938153028    
 -0.254521251      0.930370629    
 -0.267913967      0.922163665    
 -0.281042248      0.913539946    
 -0.293893129      0.904508114    
 -0.306454062      0.895077109    
 -0.318712503      0.885256171    
 -0.330656469      0.875055134    
 -0.342274040      0.864483893    
 -0.353553861      0.853552878    
 -0.364484787      0.842273057    
 -0.375055999      0.830655456    
 -0.385257006      0.818711579    
 -0.395077854      0.806453049    
 -0.404508829      0.793892086    
 -0.413540632      0.781041205    
 -0.422164321      0.767912924    
 -0.430371314      0.754520118    
 -0.438153654      0.740876317    
 -0.445503533      0.726994693    
 -0.452413797      0.712889016    
 -0.458877563      0.698573411    
 -0.464888453      0.684061646    
 -0.470440596      0.669368327    
 -0.475528449      0.654507816    
 -0.480147064      0.639494956    
 -0.484291732      0.624344230    
 -0.487958521      0.609070897    
 -0.491143763      0.593689978    
 -0.493844301      0.578216612    
 -0.496057451      0.562665939    
 -0.497781068      0.547053456    
 -0.499013394      0.531394541    
 -0.499753326      0.515704691    
 -0.500000000      0.499999315    
 -0.499753296      0.484293938    
 -0.499013364      0.468604028    
 -0.497780919      0.452945083    
 -0.496057272      0.437332660    
 -0.493844062      0.421782047    
 -0.491143465      0.406308591    
 -0.487958223      0.390927613    
 -0.484291375      0.375654310    
 -0.480146617      0.360503674    
 -0.475528002      0.345490724    
 -0.470440090      0.330630273    
 -0.464887947      0.315936983    
 -0.458876997      0.301425308    
 -0.452413142      0.287109584    
 -0.445502907      0.273004055    
 -0.438152939      0.259122461    
 -0.430370569      0.245478570    
 -0.422163486      0.232085884    
 -0.413539797      0.218957603    
 -0.404507995      0.206106693    
 -0.395076990      0.193545789    
 -0.385256082      0.181287333    
 -0.375054955      0.169343412    
 -0.364483714      0.157725811    
 -0.353552759      0.146445990    
 -0.342272907      0.135515094    
 -0.330655277      0.124943882    
 -0.318711311      0.114742801    
 -0.306452811      0.104921937    
 -0.293891907       9.54909772E-02
 -0.281040937       8.64592046E-02
 -0.267912596       7.78355375E-02
 -0.254519910       6.96285069E-02
 -0.240876019       6.18462078E-02
 -0.226994410       5.44963107E-02
 -0.212888792       4.75860685E-02
 -0.198573068       4.11223061E-02
 -0.184061378       3.51114050E-02
 -0.169368044       2.95592844E-02
 -0.154507563       2.44714376E-02
 -0.139494598       1.98528823E-02
 -0.124343984       1.57081727E-02
 -0.109070644       1.20414020E-02
  -9.36896726E-02   8.85618664E-03
  -7.82162398E-02   6.15567248E-03
  -6.26656115E-02   3.94252222E-03
  -4.70531397E-02   2.21892167E-03
  -3.13942358E-02   9.86571307E-04
  -1.57043450E-02   2.46687297E-04
   1.04109711E-06   1.08388320E-12
   1.57064255E-02   2.46752723E-04
   3.13963108E-02   9.86701925E-04
   4.70552109E-02   2.21911748E-03
   6.26676753E-02   3.94278346E-03
   7.82182887E-02   6.15599751E-03
   9.36917141E-02   8.85657687E-03
  0.109072685       1.20418565E-02
  0.124346003       1.57086924E-02
  0.139496610       1.98534653E-02
  0.154509544       2.44720802E-02
  0.169370010       2.95599923E-02
  0.184063315       3.51121686E-02
  0.198574975       4.11231332E-02
  0.212890670       4.75869551E-02
  0.226996258       5.44972531E-02
  0.240877837       6.18472099E-02
  0.254521698       6.96295798E-02
  0.267914355       7.78366476E-02
  0.281042635       8.64603594E-02
  0.293893576       9.54921916E-02
  0.306454450      0.104923211    
  0.318712920      0.114744134    
  0.330656826      0.124945253    
  0.342274457      0.135516509    
  0.353554219      0.146447450    
  0.364485145      0.157727331    
  0.375056326      0.169344991    
  0.385257393      0.181288943    
  0.395078272      0.193547443    
  0.404509217      0.206108361    
  0.413540989      0.218959346    
  0.422164619      0.232087672    
  0.430371642      0.245480374    
  0.438153952      0.259124279    
  0.445503801      0.273005843    
  0.452414095      0.287111521    
  0.458877802      0.301427215    
  0.464888692      0.315938920    
  0.470440805      0.330632240    
  0.475528657      0.345492750    
  0.480147183      0.360505670    
  0.484291881      0.375656307    
  0.487958670      0.390929639    
  0.491143882      0.406310648    
  0.493844390      0.421784073    
  0.496057540      0.437334716    
  0.497781098      0.452947170    
  0.499013454      0.468606085    
  0.499753326      0.484295994    
  0.499999970      0.500001311    
  0.499753237      0.515706778    
  0.499013275      0.531396627    
  0.497780830      0.547055483    
  0.496057212      0.562668025    
  0.493843973      0.578218400    
  0.491143435      0.593691826    
  0.487958133      0.609072804    
  0.484291255      0.624346018    
  0.480146497      0.639496684    
  0.475527912      0.654509664    
  0.470439970      0.669370055    
  0.464887828      0.684063435    
  0.458876818      0.698575079    
  0.452413023      0.712890744    
  0.445502728      0.726996362    
  0.438152730      0.740877867    
  0.430370390      0.754521787    
  0.422163308      0.767914414    
  0.413539588      0.781042755    
  0.404507756      0.793893576    
  0.395076722      0.806454539    
  0.385255814      0.818712950    
  0.375054687      0.830656826    
  0.364483446      0.842274487    
  0.353552490      0.853554308    
  0.342272609      0.864485204    
  0.330654949      0.875056386    
  0.318710983      0.885257423    
  0.306452483      0.895078361    
  0.293891549      0.904509246    
  0.281040609      0.913540959    
  0.267912269      0.922164679    
  0.254519552      0.930371702    
