   0.00000000       0.00000000    
   7.85301253E-02   1.23364991E-03
  0.157002121       4.93399100E-03
  0.235357895       1.10991979E-02
  0.313539356       1.97262242E-02
  0.391488522       3.08108162E-02
  0.469147533       4.43474986E-02
  0.546458602       6.03295863E-02
  0.623364091       7.87491947E-02
  0.699806571       9.95972231E-02
  0.775728703      0.122863375    
  0.851073503      0.148536116    
  0.925784051      0.176602781    
  0.999803901      0.207049474    
   1.07307673      0.239861116    
   1.14554656      0.275021464    
   1.21715772      0.312513053    
   1.28785503      0.352317333    
   1.35758352      0.394414544    
   1.42628872      0.438783795    
   1.49391639      0.485403001    
   1.56041312      0.534248948    
   1.62572563      0.585297406    
   1.68980122      0.638522863    
   1.75258780      0.693898797    
   1.81403363      0.751397550    
   1.87408769      0.810990393    
   1.93269956      0.872647524    
   1.98981905      0.936338067    
   2.04539728       1.00203013    
   2.09938526       1.06969047    
   2.15173507       1.13928545    
   2.20239925       1.21077979    
   2.25133181       1.28413749    
   2.29848623       1.35932148    
   2.34381771       1.43629384    
   2.38728142       1.51501536    
   2.42883420       1.59544659    
   2.46843338       1.67754614    
   2.50603628       1.76127255    
   2.54160237       1.84658301    
   2.57509089       1.93343389    
   2.60646296       2.02178073    
   2.63567948       2.11157846    
   2.66270304       2.20278049    
   2.68749690       2.29534030    
   2.71002531       2.38920975    
   2.73025346       2.48434067    
   2.74814725       2.58068347    
   2.76367402       2.67818785    
   2.77680206       2.77680349    
   2.78750014       2.87647843    
   2.79573846       2.97716069    
   2.80148888       3.07879782    
   2.80472279       3.18133545    
   2.80541396       3.28471971    
   2.80353689       3.38889599    
   2.79906702       3.49380898    
   2.79198098       3.59940267    
   2.78225660       3.70562005    
   2.76987243       3.81240487    
   2.75480890       3.91969919    
   2.73704696       4.02744532    
   2.71656919       4.13558435    
   2.69335890       4.24405718    
   2.66740084       4.35280514    
   2.63868070       4.46176863    
   2.60718608       4.57088709    
   2.57290483       4.68009996    
   2.53582668       4.78934669    
   2.49594235       4.89856625    
   2.45324373       5.00769758    
   2.40772414       5.11667871    
   2.35937810       5.22544813    
   2.30820107       5.33394337    
   2.25419021       5.44210243    
   2.19734383       5.54986238    
   2.13766098       5.65716219    
   2.07514286       5.76393747    
   2.00979114       5.87012720    
   1.94160926       5.97566700    
   1.87060189       6.08049536    
   1.79677474       6.18454838    
   1.72013485       6.28776407    
   1.64069080       6.39007998    
   1.55845201       6.49143219    
   1.47342968       6.59175873    
   1.38563585       6.69099712    
   1.29508412       6.78908491    
   1.20178926       6.88596010    
   1.10576725       6.98156023    
   1.00703561       7.07582426    
  0.905612707       7.16868973    
  0.801518500       7.26009560    
  0.694774210       7.34998083    
  0.585402012       7.43828487    
  0.473425835       7.52494717    
  0.358870298       7.60990763    
  0.241761699       7.69310713    
  0.122127376       7.77448511    
  -4.08838014E-06   7.85398436    
 -0.124602862       7.93154526    
 -0.251637876       8.00711060    
 -0.381076843       8.08062267    
 -0.512886405       8.15202522    
 -0.647031903       8.22126102    
 -0.783477366       8.28827477    
 -0.922185838       8.35301208    
  -1.06311929       8.41541672    
  -1.20623815       8.47543526    
  -1.35150218       8.53301620    
  -1.49886966       8.58810520    
  -1.64829791       8.64065170    
  -1.79974294       8.69060326    
  -1.95315993       8.73791027    
  -2.10850286       8.78252316    
  -2.26572490       8.82439327    
  -2.42477775       8.86347198    
  -2.58561206       8.89971352    
  -2.74817753       8.93307018    
  -2.91242313       8.96349716    
  -3.07829714       8.99095058    
  -3.24574542       9.01538563    
  -3.41471457       9.03676224    
  -3.58514905       9.05503559    
  -3.75699306       9.07016659    
  -3.93018961       9.08211517    
  -4.10468102       9.09084415    
  -4.28040695       9.09631443    
  -4.45731068       9.09848881    
  -4.63532972       9.09733295    
  -4.81440401       9.09281349    
  -4.99447060       9.08489513    
  -5.17546701       9.07354641    
  -5.35732985       9.05873775    
  -5.53999424       9.04043674    
  -5.72339582       9.01861572    
  -5.90746832       8.99324894    
  -6.09214544       8.96430683    
  -6.27735996       8.93176746    
  -6.46304417       8.89560509    
  -6.64913034       8.85579777    
  -6.83554840       8.81232357    
  -7.02222967       8.76516247    
  -7.20910406       8.71429729    
  -7.39610052       8.65970898    
  -7.58314800       8.60138130    
  -7.77017546       8.53929996    
  -7.95711040       8.47345066    
  -8.14388180       8.40382195    
  -8.33041477       8.33040237    
  -8.51663685       8.25318336    
  -8.70247459       8.17215538    
  -8.88785362       8.08731270    
  -9.07270145       7.99865007    
  -9.25694084       7.90616322    
  -9.44050026       7.80984879    
  -9.62330246       7.70970678    
  -9.80527210       7.60573721    
  -9.98633575       7.49794054    
  -10.1664171       7.38632154    
  -10.3454390       7.27088356    
  -10.5233278       7.15163374    
  -10.7000065       7.02857828    
  -10.8754005       6.90172625    
  -11.0494318       6.77108908    
  -11.2220278       6.63667631    
  -11.3931093       6.49850273    
  -11.5626030       6.35658216    
  -11.7304325       6.21093178    
  -11.8965216       6.06156826    
  -12.0607967       5.90851021    
